1			9.40013136525018
2			2.87033261319325
3			25.3389551658696
4			55.2633857009382
5			72.8952665641963
6			68.8713924450322
7			56.0707026331894
8			28.0027726747298
9			73.9875281877609
10			47.1254082124967
11			2.49974589808892
12			8.18466594455424
13			16.3968240896207
14			83.9268042557245
15			72.7499560004623
16			76.3047287164298
17			18.9960886646568
18			30.2647630746474
19			57.3641414002952
20			9.75772437954697
21			135.981781759865
22			36.0932731092906
23			48.9924757631186
24			57.4273961402163
25			42.7106080801622
26			60.8297862190325
27			37.8237220414167
28			11.0845627112083
29			4.97291909761481
30			22.3510899356158
31			17.529876155135
32			8.42274781220377
33			17.9199909773107
34			3.18348364496848
35			3.06059889975043
36			4.21712533822114
37			0.595424126352953
38			6.33883969424116
39			4.38177589425114
