-0.39526411657558924               0
-0.19489981785063115               0
0.005464480874321609               0
0.20582877959927615	               0
0.3879781420765056	               0
0.59744990892532	               0.2245862884160772
0.8251366120218577	               0.7565011820330767
0.9981785063752326	               1.4657210401891092
1.207650273224047	               2.7068557919621554
1.3989071038251417	               4.125295508274206
1.5992714025500945	               5.543735224586271
1.7996357012750455	               8.203309692671397
2.0182149362477233	               11.099290780141828
2.14571948998179	               15.354609929078023
2.400728597449911	               20.37825059101641
2.5919854280510037	               24.86997635933806
2.8105646630236834	               27.588652482269474
2.9744990892531895	               28.356973995271858
3.183970856102004	               27.88416075650118
3.3752276867030986	               24.16075650118203
3.6029143897996363	               18.605200945626464
3.7941712204007345	               10.330969267139466
3.9945355191256873	               2.0567375886524815
4.204007285974498	               0.0
4.4043715846994544	               0.0
