-0.3861566484517258			 0
-0.1948998178506276			 0.0
-0.0036429872495382654		 0.0
0.20582877959927615			 0.0
0.40437158469945444			 1.0638297872340416
0.5792349726775967			 0.0
0.7759562841530077			 0.0
1.0163934426229524			 0.0
1.2131147540983616			 4.042553191489361
1.4098360655737707			 4.042553191489361
1.6065573770491817			 5.035460992907801
1.8032786885245908			 7.021276595744666
2.0109289617486343			 12.056737588652467
2.2076502732240453			 13.049645390070921
2.415300546448087			 16.099290780141843
2.612021857923496			 19.078014184397162
2.808743169398907			 23.04964539007092
3.0054644808743163			 8.085106382978722
3.2021857923497254			 14.113475177304963
3.4098360655737707			 10
3.60655737704918			     10
3.7923497267759547			 5.035460992907801
3.9999999999999982			 0.9929078014184398
4.196721311475409			 0.0
4.393442622950818			 0.0
